   457.0000      2.5727182E-18  1.3052145E-17
   458.0000      2.5419428E-18  1.2957721E-17
   459.0000      2.5115863E-18  1.2863854E-17
   460.0000      2.4816727E-18  1.2771225E-17
   461.0000      2.4521352E-18  1.2679373E-17
   462.0000      2.4229981E-18  1.2588585E-17
   463.0000      2.3942848E-18  1.2499143E-17
   464.0000      2.3659595E-18  1.2410372E-17
   465.0000      2.3380165E-18  1.2322349E-17
   466.0000      2.3104499E-18  1.2235078E-17
   467.0000      2.2832542E-18  1.2148644E-17
   468.0000      2.2564521E-18  1.2063480E-17
   469.0000      2.2299817E-18  1.1978970E-17
   470.0000      2.2038935E-18  1.1895957E-17
   471.0000      2.1781541E-18  1.1813263E-17
   472.0000      2.1527584E-18  1.1731464E-17
   473.0000      2.1277017E-18  1.1650568E-17
   474.0000      2.1029785E-18  1.1570650E-17
   475.0000      2.0786108E-18  1.1491670E-17
   476.0000      2.0545402E-18  1.1413306E-17
   477.0000      2.0308148E-18  1.1335853E-17
   478.0000      2.0073781E-18  1.1259488E-17
   479.0000      1.9842768E-18  1.1183507E-17
   480.0000      1.9614806E-18  1.1108476E-17
   481.0000      1.9389848E-18  1.1034003E-17
   482.0000      1.9167855E-18  1.0960515E-17
   483.0000      1.8948781E-18  1.0887745E-17
   484.0000      1.8732582E-18  1.0815750E-17
   485.0000      1.8519221E-18  1.0744280E-17
   486.0000      1.8308654E-18  1.0673946E-17
   487.0000      1.8101082E-18  1.0603874E-17
   488.0000      1.7895982E-18  1.0534624E-17
   489.0000      1.7693557E-18  1.0466211E-17
   490.0000      1.7494006E-18  1.0398310E-17
   491.0000      1.7296816E-18  1.0331453E-17
   492.0000      1.7102419E-18  1.0264964E-17
   493.0000      1.6910318E-18  1.0199382E-17
   494.0000      1.6720931E-18  1.0134221E-17
   495.0000      1.6533772E-18  1.0070293E-17
   496.0000      1.6349255E-18  1.0006690E-17
   497.0000      1.6167119E-18  9.9440684E-18
   498.0000      1.5987112E-18  9.8820563E-18
   499.0000      1.5809640E-18  9.8204801E-18
   500.0000      1.5634451E-18  9.7596584E-18
   501.0000      1.5461298E-18  9.6993420E-18
   502.0000      1.5290578E-18  9.6396477E-18
   503.0000      1.5121836E-18  9.5807210E-18
   504.0000      1.4955461E-18  9.5221492E-18
   505.0000      1.4791212E-18  9.4642689E-18
   506.0000      1.4628855E-18  9.4070520E-18
   507.0000      1.4468770E-18  9.3503380E-18
   508.0000      1.4310522E-18  9.2944139E-18
   509.0000      1.4154287E-18  9.2391318E-18
   510.0000      1.4000236E-18  9.1844577E-18
   511.0000      1.3847941E-18  9.1303675E-18
   512.0000      1.3697576E-18  9.0770193E-18
   513.0000      1.3549115E-18  9.0239648E-18
   514.0000      1.3402531E-18  8.9716472E-18
   515.0000      1.3257798E-18  8.9199733E-18
   516.0000      1.3114891E-18  8.8688386E-18
   517.0000      1.2973783E-18  8.8181391E-18
   518.0000      1.2834452E-18  8.7681650E-18
   519.0000      1.2696871E-18  8.7184481E-18
   520.0000      1.2560834E-18  8.6696411E-18
   521.0000      1.2426686E-18  8.6209971E-18
   522.0000      1.2294036E-18  8.5729884E-18
   523.0000      1.2163047E-18  8.5253601E-18
   524.0000      1.2033694E-18  8.4785111E-18
   525.0000      1.1905958E-18  8.4318846E-18
   526.0000      1.1779814E-18  8.3858421E-18
   527.0000      1.1655242E-18  8.3399708E-18
   528.0000      1.1532219E-18  8.2947529E-18
   529.0000      1.1410554E-18  8.2499396E-18
   530.0000      1.1290400E-18  8.2056631E-18
   531.0000      1.1171907E-18  8.1617357E-18
   532.0000      1.1054713E-18  8.1186189E-18
   533.0000      1.0938968E-18  8.0758429E-18
   534.0000      1.0824491E-18  8.0333564E-18
   535.0000      1.0711592E-18  7.9913538E-18
   536.0000      1.0599923E-18  7.9499708E-18
   537.0000      1.0489629E-18  7.9088757E-18
   538.0000      1.0380696E-18  7.8682065E-18
   539.0000      1.0273101E-18  7.8278996E-18
   540.0000      1.0166829E-18  7.7880171E-18
   541.0000      1.0061705E-18  7.7487178E-18
   542.0000      9.9578701E-19  7.7096525E-18
   543.0000      9.8553069E-19  7.6710389E-18
   544.0000      9.7540000E-19  7.6327959E-18
   545.0000      9.6537788E-19  7.5951211E-18
